"id","product_id","quantity","color","size","weight","price_cents","sale_price_cents","cost_cents","sku","length","width","height","note"
9301,4468,34,"Purple","M",3,2302,2102,1468,"TYOAGQ",5,5,2,""
9302,8975,22,"Checkered","XL",3,2512,2312,1726,"HWHCPA",4,3,2,""
9303,9553,1,"Orange","XXL",4,3105,2905,2677,"SLIMOY",7,5,5,""
9304,8779,12,"Steel Blue","S",6,1356,1156,563,"RWGPKQ",5,9,8,""
9305,10746,13,"Pink","M",8,3271,3071,2529,"MTKODR",3,9,5,""
9306,7972,31,"Grey","XXL",2,2574,2374,2051,"ISHOUP",5,6,6,""
9307,7407,39,"Green","M",1,1371,1171,782,"UWOPZV",8,8,3,""
9308,891,21,"Steel Blue","S",7,1801,1601,953,"YJQRKH",7,3,2,""
9309,4612,13,"Green","L",4,2585,2385,2072,"CGXSLO",6,9,5,""
9310,79,6,"Orange","L",3,1380,1180,1235,"SFCLAW",4,9,4,""
9311,2498,25,"Beige","M",4,2649,2449,2435,"UQJWJH",2,7,7,""
9312,10115,13,"Orange","M",4,3278,3078,2995,"YKJEZP",5,2,2,""
9313,6238,16,"Light Grey","XS",7,2310,2110,1651,"OQNAMB",8,7,9,""
9314,1176,15,"Checkered","XL",7,1491,1291,1246,"MRKVHP",8,8,3,""
9315,3577,1,"Purple","S",8,976,776,300,"JYTOPT",8,4,2,""
9316,4285,22,"Green","L",5,2606,2406,2392,"HEYSDH",7,9,4,""
9317,6372,18,"Checkered","XS",2,3490,3290,3141,"PEOJJE",6,4,5,""
9318,8395,8,"Grey","XS",0,1581,1381,1049,"BVQIVV",9,9,6,""
9319,3250,12,"Pink","S",7,2194,1994,1505,"WXYZGQ",6,2,7,""
9320,938,31,"Dark Blue","XXL",8,2387,2187,1764,"EPTCUO",4,4,7,""
9321,240,34,"Cherry Red","XXL",0,3300,3100,3030,"PWBFCF",6,4,7,""
9322,2346,28,"Cherry Red","L",7,2173,1973,1797,"QKWQXY",3,6,3,""
9323,5876,35,"Black","M",7,1578,1378,1032,"UGVQAW",7,4,7,""
9324,4814,29,"Grey","L",4,1643,1443,1075,"HIBGML",8,2,9,""
9325,8745,1,"Purple","XL",8,3499,3299,2726,"BZOODB",6,6,7,""
9326,3863,17,"Light Grey","L",6,2505,2305,2245,"INLLTB",4,6,3,""
9327,10725,36,"Pink","S",7,1592,1392,1488,"NHDHCW",4,8,5,""
9328,2328,14,"Cherry Red","XS",8,2160,1960,1501,"HKANFY",9,5,2,""
9329,9613,32,"Green","XXL",9,2788,2588,2001,"XUXCER",3,7,8,""
9330,9414,31,"Checkered","XL",1,3070,2870,2583,"SZKJAP",8,4,5,""
9331,202,3,"Green","M",1,3231,3031,2630,"WGOJNB",3,2,7,""
9332,1608,35,"Pink","XS",4,2656,2456,2161,"XNUOGY",4,5,8,""
9333,5481,16,"Black","XS",0,3114,2914,2312,"RWTEDM",2,4,3,""
9334,7800,39,"Blue","S",2,904,704,200,"XSFFTF",5,3,2,""
9335,9559,35,"Beige","L",7,2670,2470,1872,"BWQIPY",4,4,4,""
9336,787,27,"Purple","XS",7,1377,1177,777,"WMCSXX",6,4,3,""
9337,5241,32,"Green","XS",5,2949,2749,2129,"IRIIJZ",4,4,8,""
9338,9150,1,"Orange","M",0,3150,2950,2756,"YIWBAQ",3,8,7,""
9339,2029,32,"Steel Blue","M",4,3370,3170,2705,"AIIHDK",5,8,9,""
9340,6877,3,"Green","XL",7,2510,2310,1726,"GFUSZR",8,8,3,""
9341,5247,18,"Light Grey","XS",5,2022,1822,1241,"WBXVXN",6,9,2,""
9342,8438,9,"Light Grey","S",0,2426,2226,2325,"YOYAVV",8,2,4,""
9343,2916,38,"Grey","L",2,2084,1884,1858,"ORWZRF",6,9,4,""
9344,9149,4,"Metallic Red","M",6,1782,1582,1335,"ZUTAUI",6,2,2,""
9345,7396,18,"Purple","XS",6,3013,2813,2766,"ZZMRIK",4,3,4,""
9346,7160,19,"Pink","XS",3,1673,1473,1322,"AGXICA",2,6,3,""
9347,9486,9,"Cherry Red","XS",9,2433,2233,2102,"CIDMAN",2,2,6,""
9348,1527,19,"Green","XS",7,1791,1591,1479,"GDLAXP",5,8,5,""
9349,1394,1,"Grey","XL",4,2106,1906,1288,"NQLWXI",2,3,3,""
9350,1478,4,"Green","S",6,2141,1941,1797,"XQHGSO",9,9,6,""
9351,4938,18,"Green","S",0,2803,2603,2186,"DNPPZH",5,3,5,""
9352,1429,32,"Steel Blue","S",6,1763,1563,1359,"DRQXPC",3,7,6,""
9353,5995,13,"Green","XL",6,3346,3146,2673,"WQBPIS",5,5,9,""
9354,6267,11,"Checkered","XS",7,1149,949,752,"DNHBOU",9,2,9,""
9355,8467,11,"Blue","XS",3,2076,1876,1562,"BDOWED",6,2,9,""
9356,5979,36,"Pink","XXL",4,1598,1398,1060,"OXRPTS",5,5,2,""
9357,7562,26,"Orange","L",9,1943,1743,1246,"CDEHDX",6,7,3,""
9358,1732,26,"Green","XS",7,1157,957,426,"OUQLBU",7,4,7,""
9359,1620,21,"Pink","M",0,2322,2122,1867,"RKENVR",2,3,3,""
9360,1290,1,"Beige","XL",1,2638,2438,1835,"NIGJWO",9,8,7,""
9361,8785,2,"Grey","XS",8,3189,2989,2495,"WEZFFZ",8,4,5,""
9362,4312,24,"Beige","XXL",3,3242,3042,3122,"WIRCRB",8,9,4,""
9363,3490,37,"Dark Blue","XXL",6,1546,1346,1266,"GRZFOD",3,9,4,""
9364,1534,3,"Pink","XS",3,917,717,221,"TPUIVH",3,9,6,""
9365,4713,30,"Steel Blue","M",6,2006,1806,1858,"CULHGX",4,5,4,""
9366,4246,17,"Steel Blue","L",6,1333,1133,968,"ZIOOHT",7,7,7,""
9367,1119,13,"Pink","XXL",2,1739,1539,1200,"MLYCLX",5,9,6,""
9368,5080,21,"Cherry Red","XL",9,1847,1647,1082,"KDWTJB",7,4,4,""
9369,7004,16,"Beige","XS",6,2877,2677,2022,"CHDJXI",3,2,8,""
9370,8023,36,"Metallic Red","XXL",7,1864,1664,1012,"MORRTC",3,7,6,""
9371,5748,11,"Grey","M",4,3154,2954,2916,"EDRNND",7,6,6,""
9372,4691,22,"Dark Blue","S",0,3318,3118,2872,"BKMUJA",7,2,5,""
9373,4366,7,"Blue","S",6,901,701,279,"EIZKJE",9,6,9,""
9374,10398,33,"Light Grey","S",1,2386,2186,1558,"NAXTSL",2,6,6,""
9375,6201,7,"Metallic Red","M",6,1918,1718,1214,"CKUILT",6,8,7,""
9376,3002,4,"Orange","XXL",4,1620,1420,920,"XEPOSU",8,4,9,""
9377,2858,23,"Purple","XXL",5,1335,1135,928,"BUEOMG",7,8,3,""
9378,9933,5,"Grey","M",9,1042,842,453,"CUXJLZ",9,2,2,""
9379,6327,31,"Steel Blue","XXL",4,2421,2221,2195,"VFHDWQ",8,9,6,""
9380,6061,26,"Metallic Red","XXL",3,992,792,290,"YQTKIV",8,3,2,""
9381,9107,8,"Checkered","XS",1,3087,2887,2423,"NYLDES",9,3,5,""
9382,3276,11,"Green","XS",1,1112,912,402,"DWRODL",7,9,6,""
9383,2765,19,"Black","XXL",6,2934,2734,2234,"XKZDCG",2,3,3,""
9384,8947,37,"Light Grey","S",4,2319,2119,2175,"ZFWTSO",5,5,6,""
9385,4481,13,"Pink","M",5,2713,2513,1856,"KPNBLS",5,9,7,""
9386,8218,30,"Green","L",4,3234,3034,2823,"LQSCYW",3,9,4,""
9387,4415,22,"Metallic Red","M",8,1456,1256,929,"ROMSBP",6,7,9,""
9388,9157,23,"Dark Blue","S",6,3125,2925,2677,"TFDDQD",5,5,8,""
9389,6868,22,"Orange","S",3,2241,2041,1919,"YZRPWH",2,2,5,""
9390,3050,33,"Dark Blue","L",0,1365,1165,685,"EZBEEY",5,4,3,""
9391,1136,13,"Black","M",5,2588,2388,2434,"VIOSXT",7,3,2,""
9392,4050,10,"Checkered","S",6,2009,1809,1287,"TEZRCW",6,7,9,""
9393,1871,39,"Metallic Red","L",6,2916,2716,2410,"TEWTWT",3,2,2,""
9394,2624,5,"Steel Blue","XL",8,1525,1325,683,"ANBBTH",9,6,9,""
9395,2164,27,"Purple","XS",7,2406,2206,2134,"VOXMYA",2,9,2,""
9396,2800,32,"Metallic Red","XL",5,2493,2293,1922,"XAYPRO",9,6,5,""
9397,9271,24,"Light Grey","L",1,2293,2093,1567,"YNEOZM",9,8,3,""
9398,3080,3,"Light Grey","L",3,2649,2449,2048,"ZJFDYS",6,3,2,""
9399,7429,21,"Light Grey","XXL",9,2570,2370,1896,"MBGNCX",5,9,9,""
9400,5500,39,"Dark Blue","S",5,990,790,196,"ILEYOC",6,2,5,""
9401,4750,38,"Beige","L",8,3351,3151,3243,"DNYPVI",6,6,6,""
9402,3966,20,"Cherry Red","XS",0,1604,1404,1398,"ROFYBH",8,5,4,""
9403,9927,13,"Purple","S",9,2958,2758,2189,"CIRNUK",6,8,6,""
9404,1267,29,"Checkered","XS",8,2098,1898,1309,"PCPHHB",2,3,9,""
9405,7385,11,"Dark Blue","S",1,1357,1157,649,"HTGILG",6,6,6,""
9406,1945,8,"Beige","M",2,1775,1575,1657,"MSDYJR",3,4,6,""
9407,6831,24,"Checkered","S",2,1289,1089,800,"TVYUWN",2,2,9,""
9408,5998,38,"Metallic Red","XL",0,2272,2072,1491,"JISZGX",7,8,7,""
9409,5148,10,"Pink","XXL",9,1709,1509,1108,"EBSQYL",8,4,9,""
9410,8753,23,"Orange","XXL",6,1367,1167,1002,"MFWTBH",9,5,4,""
9411,6511,26,"Blue","M",1,1463,1263,1360,"URGTQI",4,9,5,""
9412,5926,13,"Blue","L",8,1815,1615,1563,"DUBLNA",4,5,7,""
9413,6289,6,"Grey","XS",4,2308,2108,1867,"ZWXLOK",5,9,4,""
9414,7865,14,"Dark Blue","XXL",9,2305,2105,2088,"BKARFE",4,4,3,""
9415,6390,1,"Metallic Red","L",3,1094,894,241,"SCONJT",8,2,9,""
9416,2929,34,"Orange","XXL",5,2455,2255,1782,"KFZIEH",3,6,9,""
9417,1341,37,"Grey","M",9,3143,2943,2964,"TLYCFZ",9,5,8,""
9418,3724,12,"Metallic Red","L",1,1255,1055,718,"VIMPTF",3,2,7,""
9419,3903,29,"Cherry Red","S",1,1563,1363,848,"FKCTGO",3,9,6,""
9420,7926,4,"Steel Blue","M",0,2371,2171,1476,"COTNET",3,3,2,""
9421,9874,28,"Checkered","XXL",3,1093,893,565,"TDZYUW",5,4,3,""
9422,2448,22,"Orange","S",3,3251,3051,2813,"GXJBED",4,8,7,""
9423,309,13,"Grey","L",4,1441,1241,632,"SAFZMQ",5,4,8,""
9424,5986,36,"Steel Blue","XS",6,2140,1940,2035,"LIDYLS",6,7,7,""
9425,2444,15,"Steel Blue","S",2,2537,2337,1652,"GBHUGQ",3,8,8,""
9426,8612,22,"Pink","S",8,2908,2708,2380,"JSXZKM",5,9,4,""
9427,10642,11,"Cherry Red","M",9,3212,3012,2912,"UIXPNM",7,4,7,""
9428,7571,8,"Pink","XXL",2,1907,1707,1072,"KXKVPO",8,3,4,""
9429,9011,3,"Steel Blue","XS",2,2682,2482,2067,"PVIOXD",6,3,7,""
9430,7420,15,"Cherry Red","XXL",4,2866,2666,2734,"LYCAAZ",4,8,3,""
9431,1222,2,"Green","XXL",3,2491,2291,2256,"AXAJEJ",4,8,5,""
9432,4107,8,"Orange","L",6,1100,900,705,"POJDRV",2,8,7,""
9433,5166,7,"Pink","M",3,2141,1941,1681,"PHIDCE",8,9,8,""
9434,3338,20,"Beige","M",9,950,750,751,"YKGJHV",7,6,3,""
9435,1291,5,"Beige","S",1,1347,1147,1178,"KROYOA",5,5,2,""
9436,7308,39,"Purple","L",1,1820,1620,1589,"AEJZWU",6,6,6,""
9437,1169,26,"Purple","XS",2,1865,1665,1413,"KFJMHD",9,5,3,""
9438,10238,8,"Purple","M",8,3388,3188,2731,"JAUFOX",7,6,3,""
9439,7416,6,"Checkered","XS",1,1213,1013,457,"RFPCDQ",7,8,8,""
9440,6147,9,"Purple","XXL",1,1670,1470,1523,"PIOBKC",3,3,8,""
9441,3333,8,"Light Grey","L",2,1217,1017,714,"RMCSEA",7,8,7,""
9442,498,29,"Blue","M",2,1467,1267,1249,"PHZVFD",4,3,6,""
9443,8488,25,"Green","L",4,3427,3227,3300,"YXYUCO",8,9,6,""
9444,9606,33,"Cherry Red","M",4,2434,2234,1619,"ZDAAJH",5,5,2,""
9445,9041,4,"Purple","XL",6,2399,2199,1700,"WDRUWI",3,6,8,""
9446,9643,10,"Light Grey","XS",3,2447,2247,1635,"MLVRUH",5,6,9,""
9447,6584,36,"Beige","M",3,1388,1188,876,"KVOYLH",7,3,4,""
9448,823,37,"Blue","XS",8,2476,2276,1885,"YPXFFA",8,8,8,""
9449,2180,20,"Purple","L",4,1388,1188,657,"ZTMCGS",6,6,8,""
9450,4083,34,"Steel Blue","XS",7,3471,3271,3257,"CPNIXF",6,8,9,""
9451,3698,39,"Beige","XS",2,3142,2942,2827,"GKAFGE",5,5,2,""
9452,7829,18,"Metallic Red","XS",9,1783,1583,994,"EUDAGM",2,6,8,""
9453,5647,31,"Orange","XXL",3,3183,2983,2656,"EPCFTA",2,6,3,""
9454,10071,38,"Orange","S",8,3029,2829,2839,"RBKJQX",3,7,7,""
9455,9655,4,"Blue","L",8,2949,2749,2188,"YHIODT",6,3,2,""
9456,1648,4,"Light Grey","XL",8,1904,1704,1476,"IGWMOH",3,7,9,""
9457,5489,3,"Black","M",1,999,799,388,"QVFWTT",6,7,6,""
9458,5527,5,"Blue","S",4,1373,1173,1040,"SKGRHF",2,5,3,""
9459,3225,12,"Purple","XL",2,2515,2315,2151,"HLUTWP",3,3,7,""
9460,4961,14,"Metallic Red","L",4,1885,1685,1252,"JRQBKA",5,5,2,""
9461,6047,26,"Cherry Red","M",6,2537,2337,1665,"DLCICV",9,8,9,""
9462,4024,36,"Metallic Red","L",2,3249,3049,2499,"WLFXKA",2,3,2,""
9463,6114,34,"Beige","XS",7,3087,2887,2335,"FFATPW",4,2,4,""
9464,7824,29,"Pink","XS",7,2319,2119,1829,"FTHJTI",8,8,8,""
9465,3328,34,"Checkered","XL",9,1625,1425,1266,"SULCLM",9,5,5,""
9466,2771,19,"Green","S",4,1609,1409,1190,"KZKYTZ",9,5,9,""
9467,9592,32,"Pink","L",9,1199,999,377,"BBLFXG",2,7,6,""
9468,8970,22,"Cherry Red","XXL",9,2773,2573,2599,"VHFGCR",5,4,4,""
9469,1273,37,"Metallic Red","M",9,1314,1114,1069,"WRSOBH",8,8,3,""
9470,6307,36,"Steel Blue","L",6,904,704,723,"UCEKSX",9,3,2,""
9471,5816,22,"Purple","M",0,1439,1239,837,"VAZWEZ",3,2,2,""
9472,5450,37,"Dark Blue","L",8,1526,1326,1273,"FNSRQF",8,9,2,""
9473,7557,25,"Steel Blue","S",4,2222,2022,1565,"QZDFHC",5,4,4,""
9474,2677,2,"Grey","XXL",9,3299,3099,2839,"UWLNIN",8,3,9,""
9475,9562,5,"Orange","L",1,1706,1506,1466,"HSWJBR",6,2,4,""
9476,7163,36,"Metallic Red","L",3,1581,1381,1062,"MJCCAX",5,8,8,""
9477,1025,12,"Metallic Red","XS",8,1444,1244,1052,"JWPCZN",6,3,4,""
9478,9970,35,"Dark Blue","XS",0,2214,2014,1430,"SAYLIF",9,5,4,""
9479,794,14,"Blue","XXL",8,2299,2099,1539,"IJJTVV",5,2,2,""
9480,2514,16,"Purple","L",7,1026,826,424,"UXASVB",6,9,2,""
9481,2249,13,"Steel Blue","XXL",9,1315,1115,1125,"CFWGDK",3,9,7,""
9482,6791,31,"Metallic Red","M",4,1298,1098,620,"ZSBEVS",2,6,6,""
9483,3802,4,"Blue","XL",3,1469,1269,791,"YKPHVI",7,4,2,""
9484,7852,3,"Cherry Red","XL",9,2100,1900,1652,"IKOGRJ",6,2,6,""
9485,10777,20,"Checkered","XXL",5,1919,1719,1510,"YIWBIW",2,3,3,""
9486,5481,26,"Steel Blue","L",9,1122,922,562,"OOTSBR",6,2,7,""
9487,751,14,"Pink","S",5,3461,3261,2988,"SHTVDD",4,7,7,""
9488,4926,1,"Cherry Red","XS",9,2254,2054,2066,"ZCMUEJ",8,3,6,""
9489,7471,1,"Green","XXL",9,2148,1948,1906,"QONHMN",7,4,8,""
9490,4501,34,"Grey","L",2,2156,1956,1976,"LHVTVF",4,8,5,""
9491,9400,5,"Checkered","XXL",7,1003,803,588,"KGFGKM",4,4,7,""
9492,9976,1,"Green","S",7,1357,1157,921,"FVQCUA",4,7,5,""
9493,1684,36,"Metallic Red","S",1,2839,2639,2440,"ARWWVW",7,3,7,""
9494,4135,28,"Light Grey","XS",9,3379,3179,2614,"CXZVQC",6,9,2,""
9495,3106,15,"Beige","L",4,1396,1196,718,"QOFSLP",6,6,3,""
9496,3586,32,"Purple","XL",0,1714,1514,1013,"RLMVXU",3,3,8,""
9497,1949,5,"Cherry Red","S",2,2436,2236,2136,"XKDBCM",3,7,6,""
9498,2984,37,"Cherry Red","L",8,1764,1564,1186,"OCKQJJ",2,9,6,""
9499,5707,18,"Blue","M",5,1661,1461,1466,"RBAIJL",6,6,9,""
9500,2114,13,"Green","S",3,1961,1761,1076,"DTOUPS",2,6,8,""
9501,8644,19,"Green","S",8,3215,3015,2467,"IFJHLV",4,6,5,""
9502,7594,28,"Orange","XS",6,2571,2371,2097,"ORICQM",3,7,6,""
9503,8146,17,"Pink","XS",8,1065,865,734,"RFMXJZ",6,9,6,""
9504,3394,28,"Grey","L",2,1940,1740,1600,"WYSQAE",5,4,3,""
9505,6125,25,"Blue","XL",7,1561,1361,862,"CVOZSU",9,5,4,""
9506,10620,18,"Grey","XS",3,3086,2886,2471,"EUAHPY",6,4,7,""
9507,8284,11,"Orange","L",9,1815,1615,1493,"QGXTXJ",2,6,7,""
9508,5257,4,"Grey","S",6,999,799,237,"YCNDOS",2,5,9,""
9509,6590,25,"Checkered","XL",2,1185,985,887,"MEDPAQ",5,9,8,""
9510,5816,9,"Orange","XL",6,2179,1979,1812,"WVTTHH",9,2,9,""
9511,10188,32,"Grey","M",7,1911,1711,1016,"GKYDEG",8,3,9,""
9512,6395,37,"Black","XXL",3,2890,2690,2245,"NYADHX",4,5,4,""
9513,9289,38,"Light Grey","XS",5,3126,2926,2503,"XANMTS",6,9,6,""
9514,704,28,"Light Grey","XL",6,3052,2852,2187,"ADXVBR",6,9,3,""
9515,5238,10,"Grey","S",1,2501,2301,1624,"ZLHFTO",8,8,5,""
9516,10639,8,"Grey","XL",9,3091,2891,2817,"AKCTOM",3,6,3,""
9517,1417,38,"Light Grey","XS",8,2574,2374,2466,"UCBHIH",4,9,6,""
9518,1084,12,"Cherry Red","L",7,1994,1794,1312,"TITLEX",5,8,8,""
9519,3958,9,"Checkered","XL",4,1419,1219,1292,"FYJMOX",3,8,8,""
9520,338,38,"Black","XXL",5,957,757,610,"YVMTRX",3,5,5,""
9521,6986,19,"Cherry Red","S",2,3161,2961,2387,"BPKTTN",5,5,9,""
9522,1265,31,"Beige","L",6,1467,1267,1111,"YTOTMC",3,3,8,""
9523,1026,11,"Orange","M",7,3257,3057,3145,"ANQWBZ",7,2,2,""
9524,9147,27,"Metallic Red","XXL",8,2475,2275,1646,"KVHYGC",3,7,5,""
9525,7323,31,"Black","M",8,3370,3170,2475,"AGLBND",3,6,5,""
9526,2028,31,"Checkered","XS",6,2247,2047,1527,"FPPPHY",7,7,7,""
9527,6560,28,"Green","L",2,3314,3114,3191,"HXLWNH",7,6,8,""
9528,1180,12,"Light Grey","XS",2,1520,1320,1129,"BRFKTK",6,6,9,""
9529,7482,6,"Checkered","M",9,2078,1878,1463,"GJBMGI",5,2,2,""
9530,445,12,"Black","M",1,2304,2104,1434,"XOTAVT",4,4,8,""
9531,1362,22,"Blue","L",9,3084,2884,2359,"ZFAMVJ",3,8,3,""
9532,5265,21,"Dark Blue","XXL",2,2408,2208,1775,"VFSKGV",6,9,8,""
9533,4886,2,"Cherry Red","L",8,2965,2765,2255,"SPKQHD",3,2,7,""
9534,9787,13,"Green","XL",0,3133,2933,2487,"ILRUBM",8,5,3,""
9535,7989,11,"Orange","XS",7,2256,2056,2069,"UBOZCZ",2,3,2,""
9536,1910,13,"Blue","M",8,1469,1269,719,"ZLNKHY",4,5,2,""
9537,8957,36,"Grey","L",7,1179,979,339,"JAEMBJ",9,8,2,""
9538,1942,2,"Pink","S",9,1374,1174,946,"FLBHNZ",3,8,4,""
9539,2545,39,"Steel Blue","XS",5,1615,1415,1162,"TLGMET",3,7,6,""
9540,6149,8,"Blue","XL",3,1960,1760,1408,"FYBYII",8,4,7,""
9541,7682,36,"Purple","L",7,2354,2154,1779,"QDPRFC",2,4,7,""
9542,572,32,"Grey","M",6,1001,801,439,"VRYJIY",3,7,3,""
9543,2389,16,"Light Grey","M",7,2650,2450,1944,"CGMECR",9,9,9,""
9544,3576,29,"Blue","S",8,1813,1613,1323,"WBBMSE",6,6,7,""
9545,3944,39,"Black","M",4,2909,2709,2741,"BUFNGL",2,5,2,""
9546,9903,21,"Metallic Red","XS",6,2130,1930,1521,"TAYYGQ",2,6,6,""
9547,6787,35,"Green","M",6,927,727,358,"LZASXT",8,9,9,""
9548,4165,12,"Metallic Red","M",0,2913,2713,2130,"UGXQTN",6,2,7,""
9549,9421,12,"Steel Blue","M",1,1350,1150,460,"FSXPYT",4,4,7,""
9550,3518,4,"Green","S",1,2442,2242,2175,"SPADUL",5,3,2,""
9551,8683,35,"Metallic Red","XXL",0,1552,1352,1274,"YGMNPH",3,3,8,""
9552,4232,15,"Purple","S",9,1491,1291,1359,"LBWYBB",4,2,8,""
9553,6474,13,"Steel Blue","XXL",8,2526,2326,2239,"ZKWLMG",3,5,5,""
9554,1249,18,"Grey","M",8,1756,1556,1166,"ECULEO",7,7,2,""
9555,8477,30,"Light Grey","XL",6,1235,1035,1107,"BZHGRA",2,8,3,""
9556,497,17,"Dark Blue","XS",4,3260,3060,2371,"NWYPFT",3,7,6,""
9557,3742,33,"Beige","L",2,1993,1793,1832,"LMTPDV",5,9,2,""
9558,9019,17,"Dark Blue","L",8,3291,3091,2850,"GIWYID",8,3,9,""
9559,877,22,"Black","XS",8,1461,1261,1261,"NLDNTK",9,9,8,""
9560,8895,3,"Purple","XXL",8,2353,2153,2161,"DZFOUA",2,6,2,""
9561,3934,39,"Purple","L",6,979,779,719,"SCMRPI",9,4,6,""
9562,2578,10,"Cherry Red","XXL",7,2112,1912,1249,"RETMTS",9,9,9,""
9563,6320,34,"Cherry Red","S",4,1435,1235,1215,"ZAEGUL",5,5,5,""
9564,8268,13,"Purple","XS",0,3298,3098,3123,"VAHABA",8,5,4,""
9565,776,32,"Black","L",1,3259,3059,3044,"VZYLJM",6,8,7,""
9566,4011,7,"Cherry Red","XXL",7,1520,1320,996,"XPTHOL",7,3,2,""
9567,3935,12,"Green","L",9,3331,3131,2465,"RAHAXK",3,2,6,""
9568,8202,29,"Black","XL",2,1369,1169,892,"PBTVCX",7,6,6,""
9569,6872,36,"Pink","XXL",4,1913,1713,1487,"NIHJNQ",2,2,6,""
9570,10523,13,"Blue","M",8,1470,1270,1333,"NTWBGB",9,2,9,""
9571,4777,21,"Dark Blue","L",1,1374,1174,1195,"HGRGZU",3,2,7,""
9572,7711,12,"Metallic Red","L",8,1821,1621,1536,"QNMSYD",3,5,2,""
9573,7440,27,"Pink","XL",6,1567,1367,1063,"JKDRVF",3,7,6,""
9574,379,24,"Pink","L",5,1148,948,635,"YTFDBX",3,6,4,""
9575,4491,19,"Green","L",7,2049,1849,1232,"GVTKXK",4,4,5,""
9576,5464,20,"Metallic Red","L",9,1869,1669,1576,"VVGLPS",7,7,5,""
9577,4169,17,"Pink","M",5,3202,3002,2812,"LNYTVB",8,6,5,""
9578,6261,9,"Beige","XXL",7,1479,1279,615,"MDBFOX",7,8,3,""
9579,10690,12,"Green","XS",1,1454,1254,634,"PZCEED",6,9,9,""
9580,4506,25,"Blue","XL",7,1731,1531,1023,"PJETHC",4,3,8,""
9581,9382,10,"Green","XXL",4,3035,2835,2626,"TJTZOB",7,3,2,""
9582,5301,16,"Grey","XS",1,2769,2569,2552,"BBUMGV",5,6,2,""
9583,7926,39,"Cherry Red","M",6,1101,901,545,"KSMFYX",3,7,6,""
9584,6978,2,"Cherry Red","XS",3,2002,1802,1191,"ZQHANL",9,8,9,""
9585,5497,1,"Pink","XXL",5,2097,1897,1474,"OXURDA",4,2,7,""
9586,2101,10,"Pink","XXL",1,2494,2294,2346,"KGDOSE",8,8,5,""
9587,6008,28,"Grey","XL",5,3146,2946,2875,"WWLCIO",5,2,9,""
9588,3396,4,"Metallic Red","M",0,1968,1768,1508,"YEBBGG",8,9,2,""
9589,1451,4,"Dark Blue","L",9,2930,2730,2048,"XFDFCN",3,7,6,""
9590,6820,35,"Green","XS",5,2312,2112,2078,"BLWKNN",3,8,8,""
9591,9322,24,"Grey","L",1,1905,1705,1159,"PWAKRV",2,4,5,""
9592,8054,10,"Grey","XS",0,3275,3075,2667,"TCVRQO",4,4,5,""
9593,2857,23,"Green","XL",6,1058,858,782,"AAKOYP",6,2,7,""
9594,3127,16,"Blue","XS",5,2769,2569,1896,"EZFCVJ",4,4,3,""
9595,5171,37,"Orange","XXL",3,1941,1741,1556,"TJZJEG",8,4,4,""
9596,2734,19,"Purple","XXL",0,1899,1699,1030,"KAWSHZ",7,3,8,""
9597,5327,12,"Dark Blue","L",9,3394,3194,2729,"ESMEUE",5,9,9,""
9598,2733,29,"Black","S",6,3295,3095,2879,"XTYTFF",4,4,7,""
9599,280,31,"Steel Blue","M",5,1129,929,640,"KBXFIK",4,6,5,""
9600,8361,21,"Black","XXL",3,3288,3088,3026,"WXMKXO",7,5,7,""
9601,4747,25,"Purple","S",5,1747,1547,909,"LLBYFL",6,4,7,""
9602,6205,8,"Blue","XS",6,3408,3208,3049,"ZCHVOW",2,6,6,""
9603,10464,6,"Pink","XS",2,2418,2218,2302,"FWLXIH",9,6,6,""
9604,10669,12,"Cherry Red","L",2,2083,1883,1727,"PKZOUR",9,5,4,""
9605,2259,25,"Grey","XS",0,1838,1638,1349,"ATZUVJ",7,9,8,""
9606,3504,23,"Light Grey","XL",7,2944,2744,2564,"EAWUDI",3,3,2,""
9607,2029,4,"Checkered","XXL",6,1227,1027,629,"HWIIRD",5,5,3,""
9608,7214,26,"Grey","M",3,2969,2769,2533,"JBPONU",5,7,5,""
9609,7635,1,"Pink","L",4,3420,3220,3159,"OOESBS",9,7,2,""
9610,517,35,"Pink","M",6,2826,2626,2413,"HQCWDB",3,7,3,""
9611,6675,20,"Pink","XS",1,1309,1109,1110,"SCOWAQ",7,7,2,""
9612,2582,3,"Cherry Red","XXL",9,1673,1473,1084,"YXFEGS",7,8,8,""
9613,10285,13,"Blue","XL",4,2074,1874,1423,"IOWPEY",6,3,9,""
9614,6152,29,"Checkered","L",4,1581,1381,1424,"QPSOTG",7,4,7,""
9615,7713,15,"Beige","XL",2,1504,1304,909,"QKYEXD",5,5,5,""
9616,1267,13,"Blue","S",1,2284,2084,2147,"KDMIWF",8,6,9,""
9617,2601,27,"Pink","XXL",2,1447,1247,682,"NNPXKJ",2,2,2,""
9618,5591,37,"Metallic Red","XL",7,1983,1783,1872,"NCFGFJ",2,6,9,""
9619,4449,4,"Metallic Red","XS",5,2540,2340,2171,"FBEUDN",3,2,8,""
9620,6775,22,"Cherry Red","XL",6,2744,2544,2607,"JMBXUT",4,3,5,""
9621,4878,16,"Black","XS",9,3312,3112,2993,"OZQXDB",5,2,5,""
9622,9844,39,"Blue","XXL",2,2254,2054,2050,"JWGIVS",9,3,2,""
9623,6559,11,"Orange","XL",3,1252,1052,379,"GBXFSZ",4,5,5,""
